date,id,username,text,retweets,favorites,permalink,mentions,hashtags,geo,emojis,lang,verified,replyCount,quoteCount
"2019-03-10 21:06:50",1104851127101603840,"wagnerdosreis2","Shalom  meus amados! Hoje tem CÉLULA MATRIZ e santa ceia. não perca continuamos a ministração de guerra espiritual. Tema: AS HOSTES DA MALDADE.
Com transmissão ao vivo do… https://t.co/RRCr46sHPD",0,0,"","","","","","pt","","0","0"
"2019-03-10 21:05:48",1104850865079373827,"AlexandreMS71","Foram incompetentes agora é na nossa casa com a nossa torcida!
#vaipracimadelessantos em São Paulo  Brazil https://t.co/uQVUGwONbL",0,0,"","","#vaipracimadelessantos","","","pt","","0","0"
"2019-03-10 21:05:16",1104850733889933312,"PhenriqueOfc94","🏆🏆FIM DE JOGO🏆🏆
Corinthians 0x0 Santos
#vaicorinthians #vamoscorinthians #corinthians #timao #sccp #1910 #timedopovo #maloqueiro #fiel #2019 #bandodeloucos #jogaipornos… https://t.co/3QWkce7ppG",0,0,"","","#vaicorinthians #vamoscorinthians #corinthians #timao #sccp #1910 #timedopovo #maloqueiro #fiel #2019 #bandodeloucos #jogaipornos","","🏆 🏆 🏆 🏆","pt","","0","0"
"2019-03-10 21:04:28",1104850531808395266,"Ludjoficial","É carnaval ainda gente!
Nesse domingo de festa 🎉 Não tem como não lembrar do nosso sábado passado no Bloco agradagregos 👏🏾💥Que foi o Pipocó do trovão! 
#carnaval #carnaval2019 #saopaulo… https://t.co/Fi6qIM8VYe",0,1,"","","#carnaval #carnaval2019 #saopaulo","","🎉 👏 🏾 💥","pt","","0","0"
"2019-03-10 21:03:50",1104850373376966661,"klaudiamelohair","Segunda saga da viagem... Me leva vovófi em São Paulo  Brazil https://t.co/Fi4QyvS3q5",0,0,"","","","","","pt","","0","0"
"2019-03-10 21:03:49",1104850368846954496,"LucySan01278528","Au au! Kkkkkkk Nina sua linda!
Cachorrinho não é meu♥️. em São Paulo  Brazil https://t.co/mEcUC9uiGv",0,0,"","","","","♥","pt","","0","0"
"2019-03-10 21:03:04",1104850179390431233,"dudevocalista","Parece um anjinho dormindo... Só parece!

#gatinhos #miau #gatinhosfofos em São Paulo  Brazil https://t.co/5Xd9aFtBhD",0,0,"","","#gatinhos #miau #gatinhosfofos","","","pt","","0","0"
"2019-03-10 21:02:55",1104850140802756610,"faabio","Exame de próstata gratuito no bloco da Daniela Mercury https://t.co/ya46LkfQ44",0,1,"","","","","","pt","","0","0"
"2019-03-10 21:01:58",1104849903723925504,"klaudiamelohair","A saga da da viagem... Quero ir com a senhora vovófi 😍😍😍😍 em São Paulo  Brazil https://t.co/yN47DuFGXL",0,0,"","","","","😍 😍 😍 😍","pt","","0","0"
"2019-03-10 21:01:44",1104849842751328256,"marciojmarinho","E o almoço foi como? em São Paulo  Brazil https://t.co/vEkwF5D7Ff",0,0,"","","","","","pt","","0","0"
"2019-03-10 21:00:52",1104849624731398145,"ro_lucca","'Ó Maria Concebida sem pecado  rogai por nós que recorremos a Vós!!' 🙏🌷

AVE MARIA  cheia de graça  
o Senhor é convosco 
bendita sois Vós entre as 
Mulheres  e bendito é o fruto
do Vosso… https://t.co/rby83lIkma",0,1,"","","","","🙏 🌷","pt","","0","0"
"2019-03-10 20:59:29",1104849277409406977,"gil_sp","Domingão pra lá de inspirador. Pedal de 80km com Adão  Marcio e Chiquinho. O Marcio Milan  líder da equipe Vencendo Desafios  é um super esportista  já fez dez vezes a Race Across America… https://t.co/khGMoSKDsb",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:58:01",1104848908994383872,"fraja8","Silencio! Maestro 🙏🏽❤️🎸🎤💪🏿 baianasystem ☠️⚡️ Navio Pirata em SP 2019 🕺🏻 🕺🏻 🕺🏻 🕺🏻 🕺🏻 🕺🏻 #Pirataria 😍 Respeitaaa!!! _________________________________________________
#naviopirata… https://t.co/DLb5TMM4kd",0,0,"","","#Pirataria #naviopirata","","🙏 🏽 ❤ 🎸 🎤 💪 🏿 ☠ ⚡ 🕺 🏻 🕺 🏻 🕺 🏻 🕺 🏻 🕺 🏻 🕺 🏻 😍","pt","","0","0"
"2019-03-10 20:57:58",1104848897439162371,"jjosuntobi","Obrigado pela companhia beninos! brunolhaes andbertunes em O Fantasma da Ópera - Teatro Renault https://t.co/koXGopnYHP",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:57:58",1104848894624759811,"luizbcavalcante","Testando os recursos da 📸❤️.
.
#photography #foto #canon #domingo #tatto #saopaulo #brasil #tatto #boy #thebeardedhomo #crossfit #crossfitgames #eu #selfie #redessociais #gay #glbt… https://t.co/ift9xmbrtS",0,1,"","","#photography #foto #canon #domingo #tatto #saopaulo #brasil #tatto #boy #thebeardedhomo #crossfit #crossfitgames #eu #selfie #redessociais #gay #glbt","","📸 ❤","pt","","0","0"
"2019-03-10 20:57:37",1104848807001391104,"Leekka14","Você está longe do meu olhar  mas jamais longe do meu coração  amiga. 

Parabéns por mais um ano de vida  amiga! 🎂 🎉🎂🎉🎊👏😍💖 Curta muito seu aniversário e todos os dias desfrute da… https://t.co/bRLGTAkiVx",0,0,"","","","","🎂 🎉 🎂 🎉 🎊 👏 😍 💖","pt","","0","0"
"2019-03-10 20:54:45",1104848084478115840,"LeoBettanim","// largados na ipiranga pós corote 
. 
melhores pessoas fazendo desse ano o melhor carnaval ❤️
.
.
.
.
.
.
#carnival #party #glitter #alcool #bluehair #carnaval #carnaval2019 #friends… https://t.co/flK7mgOPPQ",0,0,"","","#carnival #party #glitter #alcool #bluehair #carnaval #carnaval2019 #friends","","❤","pt","","0","0"
"2019-03-10 20:54:40",1104848063837814784,"MarckosBarros","Sorria e finja demência ✨
.
.
.
#fashion #swag #style #stylish #me #swagger #cute #adidas #jacket #vans #pants #shirt #instagood #handsome #cool #black #swagg #girassol #boy #boys #man… https://t.co/oKCZ9ysa2l",0,0,"","","#fashion #swag #style #stylish #me #swagger #cute #adidas #jacket #vans #pants #shirt #instagood #handsome #cool #black #swagg #girassol #boy #boys #man","","✨","pt","","0","0"
"2019-03-10 20:53:22",1104847737009393664,"aliicefiukete","I'm at @TeatroFAAP in São Paulo  SP https://t.co/VtY9mI4S8b https://t.co/m1QTIopiBz",0,0,"","@TeatroFAAP","","","","pt","","0","0"
"2019-03-10 20:53:19",1104847724913086464,"erpaiva","Somos todos funâmbulos nesse universo. Exposição Paul Klee  Equilíbrio Instável. 
#paulklee #ccbbsp #arte #art #equilíbrioinstável #modernart #unstablebalance em CCBB São Paulo https://t.co/iIYCcVC6i8",0,1,"","","#paulklee #ccbbsp #arte #art #equilíbrioinstável #modernart #unstablebalance","","","pt","","0","0"
"2019-03-10 20:51:50",1104847352878247939,"Petersonlg84","Com ela sempre 👌🏾🤙🏾👍🏾😉😍 em São Paulo  Brazil https://t.co/E9b75GUhk3",0,0,"","","","","👌 🏾 🤙 🏾 👍 🏾 😉 😍","pt","","0","0"
"2019-03-10 20:51:15",1104847207319158784,"madameperversa","#carnaval2019 #SP #cityofstone #steampunk #1980s em São Paulo  Brazil https://t.co/M0HkkG7M0e",0,0,"","","#carnaval2019 #SP #cityofstone #steampunk #1980s","","","pt","","0","0"
"2019-03-10 20:50:13",1104846943816241153,"edupimenta","Content 1/6 for itaipavagodraft &amp; yrbrasil via #HeavyContent ⚡️ Direction  Photography n Edit @edupimenta Art @francosf_ Stylist nebardac Beauty @simioon 💥 em São Paulo  Brazil https://t.co/PMP0Qs91yJ",0,0,"","@edupimenta @francosf_ @simioon","#HeavyContent","","⚡ 💥","ro","","0","0"
"2019-03-10 20:50:00",1104846889927802881,"marciocaparica","Cãozinho disse que eu ainda estava devendo um rolê no Elevado. @ Elevado Presidente João Goulart https://t.co/bwiWgNW1gM",0,0,"","@","","","","pt","","0","0"
"2019-03-10 20:47:11",1104846182008815616,"nanedash","primeiro dia na AACD pausa pro lanche em AACD MOOCA SP https://t.co/ds5nf3lZEg",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:46:57",1104846122542137344,"RADIOPJCAETANO","Acabei de publicar uma foto em São Paulo  Brazil https://t.co/CdAuC0Znlg",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:45:09",1104845668357730305,"criatiivabr","Vestido Luxo com Renda Premium. 🙋Chame no WhatsApp 11987124505. Parcele 3x Sem Juros. em São Paulo  Brazil https://t.co/l8QIyojDsV",0,0,"","","","","🙋","pt","","0","0"
"2019-03-10 20:43:12",1104845179263963137,"madameperversa","🔥 em São Paulo  Brazil https://t.co/g67DQX4LHu",0,0,"","","","","🔥","pt","","0","0"
"2019-03-10 20:42:10",1104844921385697280,"ggiselap","Sunday 🥰 em São Paulo  Brazil https://t.co/UEbyhvsc1M",0,0,"","","","","🥰","pt","","0","0"
"2019-03-10 20:42:03",1104844891757006848,"BrunoMBellezza","No 1° joga da Libertadores  o nosso Internacional ganhou de 6x2 do Flamengo em São Paulo  Brazil https://t.co/gsOodg3hn7",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:41:52",1104844846009864194,"GrupoS3","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/TI7HenP2T7",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:41:08",1104844660705583105,"criss_oli","Oi gente!
.
Quem aí gosta dos livros das autoras @christinalauren ?
.
#Sedutor é o primeiro livro da série #Selvagemirresistivel   publicado pela @univdoslivros e conta a história da Mia… https://t.co/ngBmtdNCdO",0,0,"","@christinalauren @univdoslivros","#Sedutor #Selvagemirresistivel","","","pt","","0","0"
"2019-03-10 20:40:31",1104844504039866373,"GrupoS3","Acabou de publicar uma foto em GrupoS3 https://t.co/GNVWPGjiXK",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:39:47",1104844320287408129,"Danimazzela","I'm at Le Pain Quotidien - @le_pain_q_br in São Paulo  SP https://t.co/WbjEBfdSnE",0,0,"","@le_pain_q_br","","","","pt","","0","0"
"2019-03-10 20:39:39",1104844287781552129,"Danimazzela","I'm at Shopping Pátio Higienópolis - @_higienopolis in São Paulo  SP https://t.co/JSjAk8sIoI",0,0,"","@_higienopolis","","","","pt","","0","0"
"2019-03-10 20:37:48",1104843819705610240,"MartinCabrita","Las reinas de mi carnaval!!!!!!! @ São Paulo  Brazil https://t.co/1Xu07k3Cei",0,0,"","@","","","","pt","","0","0"
"2019-03-10 20:37:23",1104843717712797698,"RachelRipani","Quando éramos jovens - e ricas ahaha #grease em Teatro Reunalt https://t.co/wKGjJd3y6K",0,0,"","","#grease","","","pt","","0","0"
"2019-03-10 20:36:20",1104843449562365952,"antonioaraujo","Último dia de Carnaval em Sampa com a Rainha Má @danielamercury pra fechar com chave de ouro! #CarnavalemSP #FériasemSP em São Paulo  Brazil https://t.co/IOpgqocLlN",0,1,"","@danielamercury","#CarnavalemSP #FériasemSP","","","pt","","0","0"
"2019-03-10 20:33:29",1104842733984849922,"aliicefiukete","I'm at FAAP - Fundação Armando Alvares Penteado - @nafaap in São Paulo  SP https://t.co/unjOuoeKV7 https://t.co/0chmjsD3Iy",0,0,"","@nafaap","","","","pt","","0","0"
"2019-03-10 20:32:43",1104842540379979776,"renanbarabanov","Alô  criançada! O circo chegou! 👶🏻👨‍👩‍👧🎪 

#circo #PatatiPatata #BellaCiao #babybella #bella #paidemenina #bb9 #bebebaraba #bebe9 #renanbarabanov @ Circo Show Patati Patata Tatuape https://t.co/lLaQ8A4na1",0,0,"","@","#circo #PatatiPatata #BellaCiao #babybella #bella #paidemenina #bb9 #bebebaraba #bebe9 #renanbarabanov","","👶 🏻 👨 👩 👧 🎪","pt","","0","0"
"2019-03-10 20:30:34",1104841998467362816,"DjBatata_Killa","Está aqui a capa do meu 3° disco de breaking. 
'O Ataque Killa'
Muito obrigado irmão deley_ifc pela arte FODAAAAA !!!! 
_
Final do mês vai estar disponivel no meu canal do… https://t.co/1RfLc4mYOD",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:26:25",1104840956891840517,"mary4017","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/OKRonzSJ7Y",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:26:18",1104840925401006081,"ordicalder","Madalena  2017  Ordí Calder em São Paulo  Brazil https://t.co/83QkS0FYXW",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:26:04",1104840866601058304,"littlesuzi","Quando a foto de elevador fica boa.
😊😉😜 em São Paulo  Brazil https://t.co/IhKuvYyTC4",0,0,"","","","","😊 😉 😜","pt","","0","0"
"2019-03-10 20:25:17",1104840670152339456,"insideofpaola","o elemento X das meninas super poderosas era o álcool em Praça da República https://t.co/jtdQuKH8No",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:23:31",1104840228202778626,"NinfaeCalita","A vovó te ama Moisés!🍼🍬🎉🎈🎁👏👏 em São Paulo  Brazil https://t.co/BV17Cm1Vv8",0,0,"","","","","🍼 🍬 🎉 🎈 🎁 👏 👏","pt","","0","0"
"2019-03-10 20:21:56",1104839827634171910,"NinfaeCalita","Presente mais lindo de Deus! 
Te amo meu netinho lindo Moisés   seja bem vindo meu príncipe 💕🎉🎁🎈🍼🍬 em São Paulo  Brazil https://t.co/Et6oG1fdaz",0,0,"","","","","💕 🎉 🎁 🎈 🍼 🍬","pt","","0","0"
"2019-03-10 20:20:43",1104839523178033152,"GrupoS3","Seu Smartphone não funciona a rede Wi-Fi?

Entre em contato e solicite um orçamento sem compromisso. ☎️(011)94053-4791☎️
📨… https://t.co/biu1qUK4gc",0,0,"","","","","☎ ☎ 📨","pt","","0","0"
"2019-03-10 20:20:42",1104839518346231810,"mcrdoficiial","#boatardinha 🎶✌.
Vem vem do Taboão só pra dar o Ppkão #hit 🎶🎶
Produtora: @Encontro_de_mcs 
#senteopeso #funk em São Paulo  Brazil https://t.co/jUGYQwgmhp",0,0,"","@Encontro_de_mcs","#boatardinha #hit #senteopeso #funk","","🎶 ✌ 🎶 🎶","pt","","0","0"
"2019-03-10 20:19:50",1104839300192133120,"carlinhosprud_","Amigos queridos super indico quem puder curtir eu agradeço mega bjs em República (São Paulo Metro) https://t.co/fa45xQHPDA",0,1,"","","","","","pt","","0","0"
"2019-03-10 20:18:59",1104839085271638017,"pj_eventos","#55xxlco #thexxlco #xxlco #xxlunderground #xxlurbanwear #xxlurbankings #xxlurbantradition #xxloldscool #xxloriginal #xxloldscoolstyle #xxloldscoolhiphop #xxloriginalrapnacional… https://t.co/UVDkNKSmme",0,0,"","","#55xxlco #thexxlco #xxlco #xxlunderground #xxlurbanwear #xxlurbankings #xxlurbantradition #xxloldscool #xxloriginal #xxloldscoolstyle #xxloldscoolhiphop #xxloriginalrapnacional","","","und","","0","0"
"2019-03-10 20:18:43",1104839017797955585,"carolinnesant1","To cansada dessa vida louca  ninguém me segura 🎶😏💕 em São Paulo  Brazil https://t.co/hz4ZWEcMuS",0,0,"","","","","🎶 😏 💕","pt","","0","0"
"2019-03-10 20:17:52",1104838802760179717,"LuAranha","A vida é feita de momentos lindos!!! Ele continua sendo bom  Ele continua sendo Deus! #batizadodamanu #familialinda #tiaavó #sobrinhoslindos❤️ em Igreja Presbiteriana Unida de São Paulo https://t.co/JeqIzXkXra",0,0,"","","#batizadodamanu #familialinda #tiaavó #sobrinhoslindos","","❤","pt","","0","0"
"2019-03-10 20:17:19",1104838667284054016,"bispasonia","Pra quem está em #Miami e redondezas pra saber da @igreja_renascer mais próxima acesse https://t.co/zohB9ExBQs em Renascer Hall Mooca https://t.co/z8MY8GfW9O",0,2,"","@igreja_renascer","#Miami","","","pt","","0","0"
"2019-03-10 20:16:09",1104838371195736064,"danib_i","Um dos meus lugares preferidos em São Paulo 🎻🎺🎹 em Sala São Paulo https://t.co/qLRdE50eYg",0,1,"","","","","🎻 🎺 🎹","pt","","0","1"
"2019-03-10 20:15:47",1104838280384835585,"GustavoSanoli","#unseoutros #contosespelhados #espelho #fotografia #machadodeassis #carlosdrummonddeandrade #jamesjoyce #ernesthemingway #claricelispector #monteirolobato #katherinemansfield #lievtolstoi… https://t.co/lMibCsGYxd",0,0,"","","#unseoutros #contosespelhados #espelho #fotografia #machadodeassis #carlosdrummonddeandrade #jamesjoyce #ernesthemingway #claricelispector #monteirolobato #katherinemansfield #lievtolstoi","","","und","","0","0"
"2019-03-10 20:15:30",1104838206816641024,"gabrielhfb","Culto das 17 hrs em Renascer Hall Mooca https://t.co/kTCBBHBBwj",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:15:05",1104838103410171904,"GeorgeS67749463","Domingo é dia de parmegiana também!
😍😍😍😍😍😍 em Bixiga https://t.co/UEvJgwjUJi",0,0,"","","","","😍 😍 😍 😍 😍 😍","pt","","0","0"
"2019-03-10 20:14:50",1104838040722264070,"Maah_Evelin","Chama azamiga pra cá
Pras sapequinha provocar. 🎶 em São Paulo  Brazil https://t.co/Ny4vXq8S3t",0,2,"","","","","🎶","pt","","0","0"
"2019-03-10 20:13:30",1104837706968817665,"Gary_zinho","12 horas de espera en el aeropuerto... incomodos  dormir a puros saltos  frio  etc.

Pero despues del viaje que nos mandamos me preguntan si valio la pena la… https://t.co/r2z4IRfygh",0,0,"","","","","","es","","0","0"
"2019-03-10 20:13:16",1104837647162314752,"Mo_Americanoid","This quarter we are studying the book of Revelation and its heart is WORSHIP
W - whom do we worship
O - obedience
R - Relationship / Reverence 
S - Sabbath Sacredness
H - Hour of His… https://t.co/jThe6tvxfa",0,0,"","","","","","en","","0","0"
"2019-03-10 20:12:37",1104837484612067328,"duninove","🥂🥂🥂 em São Paulo  Brazil https://t.co/yjNBsM8FwO",0,0,"","","","","🥂 🥂 🥂","pt","","0","0"
"2019-03-10 20:12:07",1104837355368837121,"OsmarioR","Museu do Imigrante...uma viagem na História de Sampa! em Museu da Imigração https://t.co/20wIVjIG5B",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:12:06",1104837352910917640,"Vaninhashalom","Gosto de ser eu  porque de cópias o mundo já ta cheio.... em São Paulo  Brazil https://t.co/jt97EOgCd6",0,1,"","","","","","pt","","0","0"
"2019-03-10 20:07:52",1104836287046082561,"adrianospbr2","#noite #chuva #saopaulo #ceu - Final de tarde e anoitecer com chuva 09/03/2019 em São Paulo  Brazil https://t.co/Xz02FXTf2z",0,0,"","","#noite #chuva #saopaulo #ceu","","","pt","","0","0"
"2019-03-10 20:07:00",1104836070921908224,"flavinha_mv","Acorda Dudu... oh binquedo Dudu... 
🐕🐾 em São Paulo  Brazil https://t.co/beJJOLlzvA",0,0,"","","","","🐕 🐾","pt","","0","0"
"2019-03-10 20:06:51",1104836030400737280,"NinfaeCalita","Obrigada meu DEUS por este presente tão lindo   puro e abençoado que o Senhor nos concedeu  meu netinho lindo Moisés   a vovó ama demais🍼🍬🎁🎈🎉 seja bem vindo meu príncipe lindo e abençoado… https://t.co/iifbjyjcaH",0,0,"","","","","🍼 🍬 🎁 🎈 🎉","pt","","0","0"
"2019-03-10 20:05:54",1104835791266697216,"7DOUG7","O amor aqui em casa: Acontece! 
Kkkkkkkkkk em Liberdade https://t.co/TtXw4MG6eN",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:04:59",1104835560248610817,"dorafigueiredo","Podia ser carnaval o ano todo 💔 O que vocês fizerem nessa semana de carnaval? em São Paulo  Brazil https://t.co/xZdbt56Ek7",0,15,"","","","","💔","pt","","1","0"
"2019-03-10 20:03:45",1104835251136651264,"andrefernandess","Neste final de semana estaremos no #SescBomRetiro com a estreia de um projeto novo  Estampe e Jogue com a história do esporte mundial  cada participante poderá imprimir seu… https://t.co/Zj1LDVsxqA",0,0,"","","#SescBomRetiro","","","pt","","0","0"
"2019-03-10 20:03:42",1104835237442473984,"adrianospbr2","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/DPqFAMd5Km",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:03:26",1104835172946595841,"StephenDiTrolio","“Family Resemblance” 

#streetart #graffiti #urban #cities @ São Paulo  Brazil https://t.co/WxpKRMOnKN",0,0,"","@","#streetart #graffiti #urban #cities","","","pt","","0","0"
"2019-03-10 20:02:58",1104835054075871233,"gabrielaaesther","grata pelo o que Ele tem feito  grata pela vida de vocês ❤️ [ já sinto saudades] @ São Paulo  Brazil https://t.co/tydcgur2T4",0,0,"","@","","","❤","pt","","0","0"
"2019-03-10 20:02:41",1104834983565410306,"aevamota","Amores  me contem aqui o que vcs mais gostam de assistir no meu canal? E o que gostariam de ver mais vezes? em São Paulo  Brazil https://t.co/6Lln4FR95o",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:02:38",1104834971439636480,"adrianospbr2","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/tZEWqmecKO",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:00:57",1104834547399696384,"GrupoS3","Seu computador  notebook  Servidor não inicia? 
..................................................
✓HDD corrompido e não sabe como resolver.
✓Backup
✓Recuperação de Dados

Entre em… https://t.co/Mft9H0gjXI",0,0,"","","","","","pt","","0","0"
"2019-03-10 20:00:53",1104834530207240192,"PhenriqueOfc94","❤❤❤Lindão❤❤❤
#joaogabriel #jg #reidosertanejocarioca #soufadojoaogabriel #sertanejou #sertanejo #countrymusic #country #vemmedarumbeijo #donadosmeussonhos… https://t.co/mZMPEugCEP",0,0,"","","#joaogabriel #jg #reidosertanejocarioca #soufadojoaogabriel #sertanejou #sertanejo #countrymusic #country #vemmedarumbeijo #donadosmeussonhos","","❤ ❤ ❤ ❤ ❤ ❤","pt","","0","0"
"2019-03-10 20:00:23",1104834403484745734,"adrianaoliveira","I'm at Sorveteria do Centro in São Paulo  SP https://t.co/6i7LO9FUK5",0,0,"","","","","","pt","","0","0"
"2019-03-10 19:56:58",1104833544617103361,"GrupoS3","Seu computador  notebook  Servidor não inicia?

✓HDD corrompido e não sabe como resolver.
✓Backup
✓Recuperação de Dados

Entre em contato e solicite um orçamento sem… https://t.co/EOSEIgDY4G",0,0,"","","","","","pt","","0","0"
"2019-03-10 19:53:13",1104832602911854592,"astridfontenell","Mãe de menino... muita responsabilidade!!
Por conta disso hoje foi dia de comprar flores E arrumar-las em casa!
Foi fácil!!
Ah!! A pratica do artesanato vc confere no stories.
E como eles… https://t.co/exujPDbqwd",3,52,"","","","","","pt","","2","0"
"2019-03-10 19:51:59",1104832288964128768,"SarahOliveira","♥️🌈 @danielamercury https://t.co/uTAwIx3Skx",9,84,"","@danielamercury","","","♥ 🌈","und","","0","0"
"2019-03-10 19:50:59",1104832040753606656,"Netojmartins","'A amizade é um amor que nunca morre.'

Mario Quintana

___________________
#RetratosDesnudosDaVida 
.
.
📸@Netojmartins em São Paulo  Brazil https://t.co/wI6Pv7ORYc",0,0,"","@Netojmartins","#RetratosDesnudosDaVida","","📸","pt","","0","0"
"2019-03-10 19:50:35",1104831939746430979,"djkalero","#DreamAfter sensacional !
Esse After nunca decepciona.
Obrigado a todos pelo carinho e por ficarem comigo na pista com mais de 3 hs de set.
hugohenriquevaz mauricisalles thaiize… https://t.co/caQlHKxsDK",0,0,"","","#DreamAfter","","","pt","","0","0"
"2019-03-10 19:50:22",1104831885275004930,"MKLouix1","#TUNEINEVERYSUNDAY #COMPLEXION #TFBS2O1 #TheFutureBeatsShow LIVE from #LONDON
#PositiveEnergy + #VIBES #RELAX #CHILL #VIBE on #Westsideradio #WORLDWIDE #FutureBeatsRecords #FutureBeats… https://t.co/9jgfjhNflk",0,0,"","","#TUNEINEVERYSUNDAY #COMPLEXION #TFBS2O1 #TheFutureBeatsShow #LONDON #PositiveEnergy #VIBES #RELAX #CHILL #VIBE #Westsideradio #WORLDWIDE #FutureBeatsRecords #FutureBeats","","","en","","0","0"
"2019-03-10 19:50:11",1104831837506027529,"bygrazimatos","Mechas Por By Grazi Matos ❣⚘
Mechas ombré hair com todo  carinho  nesta linda leticiamatooss  minha cun 😍 Cabelo ficou expetacular ❣todo processo feito  com antes e pós  tratamento onde… https://t.co/KeD0vtoTNY",0,1,"","","","","❣ 😍 ❣","pt","","0","0"
"2019-03-10 19:50:09",1104831829318590465,"fermassarotto","🌸🌸🌸 #carnaval #meusantoépop #brasil #sampa à Bloco Meu Santo é Pop https://t.co/Z2ooQWFks3",0,0,"","","#carnaval #meusantoépop #brasil #sampa","","🌸 🌸 🌸","pt","","0","0"
"2019-03-10 19:50:03",1104831803502854145,"MKLouix1","#TUNEINEVERYSUNDAY #COMPLEXION #TFBS2O1 #TheFutureBeatsShow LIVE from #LONDON
#PositiveEnergy + #VIBES #RELAX #CHILL #VIBE on #Westsideradio #WORLDWIDE #FutureBeatsRecords #FutureBeats… https://t.co/S95Qlqiws0",0,0,"","","#TUNEINEVERYSUNDAY #COMPLEXION #TFBS2O1 #TheFutureBeatsShow #LONDON #PositiveEnergy #VIBES #RELAX #CHILL #VIBE #Westsideradio #WORLDWIDE #FutureBeatsRecords #FutureBeats","","","en","","0","0"
"2019-03-10 19:49:59",1104831787044429825,"cr1staooriginal","Adoração é a jóia perdida da Igreja Evangélica. - A W Tozer",0,1,"","","","","","pt","","0","0"
"2019-03-10 19:48:23",1104831385326551041,"MKLouix1","#TUNEINEVERYSUNDAY #COMPLEXION #TFBS2OO #TheFutureBeatsShow LIVE from #LONDON
#PositiveEnergy + #VIBES #RELAX #CHILL #VIBE on #Westsideradio #WORLDWIDE #FutureBeatsRecords #FutureBeats… https://t.co/cyYTnRluSD",0,0,"","","#TUNEINEVERYSUNDAY #COMPLEXION #TFBS2OO #TheFutureBeatsShow #LONDON #PositiveEnergy #VIBES #RELAX #CHILL #VIBE #Westsideradio #WORLDWIDE #FutureBeatsRecords #FutureBeats","","","en","","0","0"
"2019-03-10 19:48:09",1104831327445155841,"mathones","#pipocadarainha (@ Consolação - @sp_prefeitura in São Paulo  SP) https://t.co/kzpv4QrT6o",0,0,"","@ @sp_prefeitura","#pipocadarainha","","","pt","","0","0"
"2019-03-10 19:44:57",1104830520670765068,"filipetattoodo","Quem vai sempre deixa um pedacinho com a gente  e leva pra casa um pouco de nós!
💜💚🖤 em São Paulo  Brazil https://t.co/f99Q91B3Kg",0,0,"","","","","💜 💚 🖤","pt","","0","0"
"2019-03-10 19:44:31",1104830411610509312,"giuleonel","boatos que o carnaval acabou ... @ São Paulo  Brazil https://t.co/RrSCVblFcp",0,0,"","@","","","","pt","","0","0"
"2019-03-10 19:42:51",1104829991525732354,"Netojmartins",".
'Só existem dois dias no ano que nada pode ser feito. Um se chama ONTEM e o outro se chama AMANHÃ  portanto HOJE é o dia certo para amar  acreditar  fazer e principalmente… https://t.co/XJ2eby947B",0,0,"","","","","","pt","","0","0"
"2019-03-10 19:42:00",1104829776684974080,"maryellenfsm","@senhorhelder e @maryellenfsm  os #Resenhanders maratonando espetáculos teatrais no #TeatroFolha!! Vem vários textos!!
Visite o https://t.co/1XFtFWFOft e siga o @Resenhando!!
#resenhando… https://t.co/Hu2w6xNyxf",0,1,"","@senhorhelder @maryellenfsm @Resenhando","#Resenhanders #TeatroFolha #resenhando","","","pt","","0","0"
"2019-03-10 19:41:23",1104829621059518464,"PsLawX","Queria saber o insta delas  mas esqueci de perguntar :( tocam muito bem. em São Paulo  Brazil https://t.co/SUo9cyXq2R",0,0,"","","","","","pt","","0","0"
"2019-03-10 19:40:15",1104829338065743872,"gulourenconeto","Ainda carnaval??? Kkkkkk #blocovoudetaxi em São Paulo  Brazil https://t.co/rdbauPzWIS",0,0,"","","#blocovoudetaxi","","","pt","","0","0"
